Complaint,CodedMonth,Crime,District,XCoord,YCoord,Day,Time
18-027932,2018-06,9,6,897341.5,1053655.0,19,2
18-028052,2018-06,6,2,883827.8,1005375.0,19,2
18-028178,2018-06,6,4,908442.5,1020385.0,19,2
18-027948,2018-06,6,5,884276.6,1032771.0,19,2
18-028013,2018-06,6,4,908743.9,1016075.0,19,2
18-028297,2018-06,6,1,888229.9,988794.9,19,2
18-027971,2018-06,4,5,884375.4,1033108.0,19,2
18-028039,2018-06,7,4,906443.8,1019367.0,19,2
18-027976,2018-06,7,1,892219.0,996502.3,19,2
18-027977,2018-06,6,2,881437.4,1021756.0,19,3
18-028369,2018-06,6,1,883806.9,992353.9,19,3
18-028097,2018-06,6,2,875967.3,1003797.0,19,3
18-028069,2018-06,7,2,875826.5,1003334.0,19,3
18-028057,2018-06,6,2,878399.6,1001535.0,19,3
18-027981,2018-06,9,1,881553.1,991930.6,19,3
18-027988,2018-06,3,5,878256.1,1028063.0,19,3
18-028190,2018-06,9,6,890066.6,1048762.0,19,3
18-027989,2018-06,7,6,894000.0,1049676.0,19,3
18-028015,2018-06,7,4,908992.6,1018056.0,19,3
18-028012,2018-06,5,1,892870.4,1002922.0,19,3
18-028036,2018-06,7,6,892242.7,1047177.0,19,3
18-027992,2018-06,3,3,901951.8,1012961.0,19,3
18-027996,2018-06,9,3,893586.5,1001865.0,19,3
18-028037,2018-06,7,1,888390.3,988543.2,19,3
18-027995,2018-06,4,1,879123.5,999393.8,19,3
18-028065,2018-06,6,1,890395.6,998367.9,19,3
18-028179,2018-06,5,6,890826.4,1040781.0,19,3
18-028005,2018-06,3,5,886528.8,1031944.0,19,3
18-028044,2018-06,7,3,899613.5,1002936.0,20,3
18-028274,2018-06,6,6,895789.4,1031756.0,20,3
18-028011,2018-06,9,1,891090.8,999776.0,20,3
18-028016,2018-06,4,2,877256.5,1003103.0,20,3
18-029010,2018-06,6,5,887074.8,1020998.0,20,3
18-028021,2018-06,6,4,904845.8,1016613.0,20,3
18-028018,2018-06,3,3,893507.8,1004763.0,20,3
18-028020,2018-06,6,2,893431.8,1005761.0,20,3
18-028043,2018-06,6,6,891035.4,1035280.0,20,3
18-028022,2018-06,5,5,888704.9,1035087.0,20,3
18-028024,2018-06,6,6,891930.6,1045761.0,20,3
18-028173,2018-06,5,6,891660.1,1041192.0,20,3
18-028031,2018-06,9,4,908863.7,1020101.0,20,3
18-028519,2018-06,7,4,907358.9,1016548.0,20,3
18-028155,2018-06,6,6,902602.9,1036399.0,20,3
18-028132,2018-06,5,5,889813.4,1027150.0,20,1
18-028034,2018-06,6,5,888884.8,1036000.0,20,1
18-028181,2018-06,5,5,891432.8,1031696.0,20,1
18-028170,2018-06,6,4,906084.9,1016333.0,20,1
18-028134,2018-06,6,2,894781.9,1016842.0,20,1
18-028440,2018-06,6,5,877665.0,1025749.0,20,1
18-028139,2018-06,5,5,887318.7,1031757.0,20,1
18-028271,2018-06,6,4,908732.9,1017197.0,20,1
18-028233,2018-06,5,6,892773.7,1036654.0,20,1
18-028062,2018-06,6,1,893719.7,993001.4,20,1
18-028064,2018-06,6,4,902522.3,1032298.0,20,1
18-028082,2018-06,3,5,892104.8,1022153.0,20,1
18-029763,2018-06,6,3,895919.4,1006209.0,20,1
18-028133,2018-06,6,5,888884.8,1036000.0,20,1
18-028085,2018-06,6,5,888784.6,1030280.0,20,1
18-028101,2018-06,6,3,898532.0,1004867.0,20,1
18-028092,2018-06,5,4,906756.3,1024451.0,20,1
18-028094,2018-06,4,3,893567.4,1005225.0,20,1
18-028207,2018-06,3,3,895003.3,1014854.0,20,2
18-028162,2018-06,6,3,901003.1,1003749.0,20,2
18-028113,2018-06,7,2,890015.5,1003725.0,20,2
18-028211,2018-06,5,5,891647.3,1030520.0,20,2
18-028264,2018-06,6,1,890102.9,993606.6,20,2
18-028357,2018-06,6,3,903114.9,1009409.0,20,2
18-028485,2018-06,7,3,901541.4,1006245.0,20,2
18-028861,2018-06,5,4,905432.7,1022657.0,20,2
18-028147,2018-06,3,1,888367.4,989144.9,20,2
18-029346,2018-06,6,3,896359.5,1008726.0,20,2
18-028151,2018-06,9,2,879379.0,1007706.0,20,2
18-028141,2018-06,6,3,896313.6,1001435.0,20,2
18-028146,2018-06,6,4,906059.7,1018613.0,20,2
18-028145,2018-06,9,1,892490.8,997846.3,20,2
18-028149,2018-06,4,3,897077.2,1008071.0,20,2
18-028269,2018-06,7,5,894071.9,1029178.0,20,2
18-028156,2018-06,9,4,906343.9,1016785.0,20,2
18-028237,2018-06,7,2,890735.2,1012207.0,20,2
18-028175,2018-06,6,6,899847.4,1034837.0,20,2
18-028276,2018-06,6,5,886457.3,1036636.0,20,2
18-028281,2018-06,7,2,890828.0,1008144.0,20,2
18-028189,2018-06,6,4,896432.1,1021848.0,20,3
18-028345,2018-06,6,6,890074.4,1037079.0,20,3
18-028338,2018-06,6,3,900742.6,1003649.0,20,3
18-028797,2018-06,6,2,880768.1,1002532.0,20,3
18-028172,2018-06,6,4,908252.1,1014911.0,20,3
18-028174,2018-06,5,4,900557.5,1029998.0,20,3
18-028198,2018-06,5,3,899632.4,1001552.0,20,3
18-028431,2018-06,6,1,888165.8,1001977.0,20,3
18-028203,2018-06,7,4,905667.0,1017981.0,20,3
18-028986,2018-06,6,6,895761.7,1032844.0,20,3
18-028184,2018-06,6,4,896432.1,1021848.0,20,3
18-028210,2018-06,3,6,891268.1,1047450.0,20,3
18-028343,2018-06,6,3,901741.4,1009347.0,20,3
18-029417,2018-06,6,4,908981.0,1017323.0,20,3
18-028242,2018-06,6,3,900624.0,1008318.0,20,3
18-028256,2018-06,6,1,884518.7,991874.9,20,3
18-028232,2018-06,7,3,904255.1,1013122.0,20,3
18-029170,2018-06,6,5,878746.3,1028817.0,20,3
18-028257,2018-06,6,1,884400.6,991877.8,20,3
18-028219,2018-06,7,1,885233.3,992264.1,20,3
18-028967,2018-06,6,1,883099.8,994270.4,20,3
18-028226,2018-06,6,1,891517.6,997405.6,20,3
18-028195,2018-06,5,2,882765.5,1013074.0,20,3
18-028279,2018-06,7,3,898517.8,1003310.0,20,3
18-028289,2018-06,7,3,895862.3,1009837.0,21,3
18-028215,2018-06,9,6,901666.6,1032302.0,21,3
18-028302,2018-06,7,3,895428.6,1016901.0,21,3
18-028218,2018-06,9,1,885345.8,999210.5,21,3
18-028300,2018-06,7,1,892904.4,999910.7,21,3
18-028220,2018-06,4,5,881952.9,1025702.0,21,3
18-028221,2018-06,7,3,897576.0,1005957.0,21,3
18-028225,2018-06,3,6,888961.0,1043676.0,21,3
18-028263,2018-06,5,6,892094.1,1034516.0,21,3
18-028229,2018-06,6,2,878828.2,994423.4,21,3
18-028575,2018-06,6,1,882980.8,999136.3,21,1
18-028306,2018-06,5,1,886874.1,998728.6,21,1
18-028328,2018-06,6,4,898497.9,1026165.0,21,1
18-028413,2018-06,5,3,895425.3,1000721.0,21,1
18-028305,2018-06,6,1,890499.4,990927.1,21,1
18-028330,2018-06,5,3,903721.0,1014843.0,21,1
18-028245,2018-06,3,6,910791.1,1068274.0,21,1
18-028248,2018-06,3,6,894771.2,1033355.0,21,1
18-029000,2018-06,6,5,882789.1,1028781.0,21,1
18-028377,2018-06,5,3,897347.6,1010106.0,21,1
18-028366,2018-06,6,1,890701.1,995885.1,21,1
18-028275,2018-06,4,5,887750.6,1026917.0,21,1
18-028412,2018-06,5,5,883068.9,1032016.0,21,1
18-028284,2018-06,6,2,886045.3,1008369.0,21,1
18-028298,2018-06,9,5,890172.6,1032700.0,21,1
18-028295,2018-06,9,5,887120.6,1030933.0,21,1
18-028296,2018-06,9,4,903833.6,1023597.0,21,1
18-028294,2018-06,4,5,880908.1,1032276.0,21,1
18-029425,2018-06,7,6,903321.9,1036597.0,21,2
18-028493,2018-06,5,3,895019.4,1002988.0,21,2
18-028994,2018-06,6,6,897601.1,1030262.0,21,2
18-028312,2018-06,9,3,905785.9,1013146.0,21,2
18-029207,2018-06,6,3,894753.6,1008358.0,21,2
18-028311,2018-06,6,5,888006.9,1020596.0,21,2
18-028310,2018-06,4,2,879017.6,1005015.0,21,2
18-028660,2018-06,5,3,893802.4,1000497.0,21,2
18-029347,2018-06,6,6,889005.2,1047097.0,21,2
18-028397,2018-06,6,5,888203.6,1021941.0,21,2
18-028439,2018-06,6,3,895618.5,1008330.0,21,2
18-030268,2018-06,6,3,903674.3,1009081.0,21,2
18-028504,2018-06,6,4,903461.9,1027231.0,21,2
18-028360,2018-06,6,6,898802.6,1036778.0,21,2
18-028465,2018-06,6,6,903321.9,1036597.0,21,2
18-028443,2018-06,6,3,896671.4,1008122.0,21,2
18-028501,2018-06,4,4,896897.4,1021472.0,21,2
18-028340,2018-06,4,3,897688.3,1005713.0,21,2
18-028434,2018-06,6,2,887903.4,1009169.0,21,2
18-028386,2018-06,6,5,889805.1,1028774.0,21,2
18-028983,2018-06,6,6,889861.1,1041116.0,21,2
18-029599,2018-06,6,1,893913.2,995171.7,21,2
18-028358,2018-06,3,4,910439.8,1019433.0,21,3
18-028513,2018-06,6,2,877852.6,1004877.0,21,3
18-028359,2018-06,9,5,885185.9,1034888.0,21,3
18-028365,2018-06,3,6,894664.5,1051378.0,21,3
18-028456,2018-06,5,3,896017.3,1001963.0,21,3
18-028363,2018-06,6,4,910429.0,1018494.0,21,3
18-028451,2018-06,6,2,887376.3,1008958.0,21,3
18-028836,2018-06,5,6,897149.2,1050808.0,21,3
18-028553,2018-06,5,2,881987.8,1007875.0,21,3
18-029977,2018-06,6,3,894581.5,1008383.0,21,3
18-028381,2018-06,6,4,896066.2,1022725.0,21,3
18-028471,2018-06,6,6,891463.8,1032934.0,21,3
18-028388,2018-06,4,5,878834.8,1027680.0,21,3
18-028450,2018-06,6,2,876218.4,1005604.0,21,3
18-028427,2018-06,6,3,894694.0,1008509.0,21,3
18-028441,2018-06,6,3,895618.5,1008330.0,21,3
18-028398,2018-06,6,5,889636.3,1031526.0,21,3
18-028424,2018-06,6,3,896003.5,1008828.0,21,3
18-028446,2018-06,6,2,881197.7,1006999.0,21,3
18-028479,2018-06,6,6,895810.5,1049854.0,21,3
18-028445,2018-06,6,3,896671.4,1008122.0,21,3
18-028409,2018-06,9,1,888880.8,993841.0,21,3
18-028665,2018-06,6,2,893251.0,1006115.0,22,3
18-028793,2018-06,6,6,886691.6,1043569.0,22,3
18-028467,2018-06,6,5,894656.3,1025569.0,22,3
18-028405,2018-06,5,4,898846.4,1026726.0,22,3
18-028426,2018-06,8,3,904285.0,1014042.0,22,3
18-028442,2018-06,9,6,896617.3,1030557.0,22,3
18-028421,2018-06,6,3,906007.1,1010833.0,22,3
18-028418,2018-06,4,4,908250.8,1027467.0,22,3
18-028417,2018-06,3,2,891310.8,1017606.0,22,3
18-028415,2018-06,4,2,891892.9,1017508.0,22,3
18-028437,2018-06,6,2,892285.1,1006022.0,22,3
18-028429,2018-06,4,2,891818.1,1006472.0,22,3
18-028423,2018-06,9,5,896615.5,1029217.0,22,3
18-028550,2018-06,6,3,895851.4,1000840.0,22,1
18-028540,2018-06,7,2,883482.9,1004804.0,22,1
18-028520,2018-06,7,4,908992.6,1018056.0,22,1
18-028525,2018-06,6,5,887396.8,1020150.0,22,1
18-028444,2018-06,9,3,904584.1,1014091.0,22,1
18-028696,2018-06,6,4,906157.1,1021480.0,22,1
18-028449,2018-06,6,1,885362.3,1003846.0,22,1
18-028455,2018-06,4,3,904245.2,1013903.0,22,1
18-028533,2018-06,7,3,894381.8,1007093.0,22,1
18-028554,2018-06,5,2,878077.5,1004005.0,22,1
18-028657,2018-06,6,6,892272.6,1040231.0,22,1
18-028472,2018-06,6,5,892173.4,1026508.0,22,1
18-028464,2018-06,7,3,905113.1,1013025.0,22,1
18-028512,2018-06,6,2,886056.6,1015300.0,22,1
18-028536,2018-06,7,1,894356.4,1000219.0,22,1
18-028476,2018-06,4,4,906801.9,1020640.0,22,1
18-028506,2018-06,6,4,905747.5,1018270.0,22,1
18-028480,2018-06,3,4,904169.6,1019938.0,22,1
18-028987,2018-06,7,4,904580.1,1034005.0,22,2
18-028674,2018-06,5,6,895379.6,1040355.0,22,2
18-028502,2018-06,7,3,894396.1,1002692.0,22,2
18-028499,2018-06,6,3,898208.4,1003646.0,22,2
18-028522,2018-06,9,1,893338.4,992584.8,22,2
18-028509,2018-06,4,6,896594.5,1030515.0,22,2
18-028511,2018-06,4,2,893014.7,1014957.0,22,2
18-028510,2018-06,4,5,887000.1,1032448.0,22,2
18-029199,2018-06,6,3,895113.8,1002292.0,22,2
18-028910,2018-06,7,4,902439.9,1031915.0,22,2
18-028692,2018-06,6,5,891775.3,1021830.0,22,2
18-028526,2018-06,7,1,888194.9,987149.2,22,2
18-028947,2018-06,6,3,906024.9,1009980.0,22,2
18-028528,2018-06,6,5,888036.9,1026405.0,22,2
18-028547,2018-06,6,3,897785.9,1005248.0,22,2
18-028539,2018-06,4,6,887564.6,1043980.0,22,2
18-029260,2018-06,5,3,897821.0,1008760.0,22,2
18-028541,2018-06,4,3,897916.5,1008451.0,22,2
18-028952,2018-06,9,4,904158.9,1018716.0,22,2
18-028968,2018-06,5,2,892357.7,1008512.0,22,2
18-029568,2018-06,6,6,892883.3,1044431.0,22,2
18-028642,2018-06,7,2,882243.4,1011572.0,22,2
18-028555,2018-06,6,6,889118.9,1043477.0,22,2
18-028936,2018-06,6,1,886774.3,1001079.0,22,2
18-028699,2018-06,6,2,888423.8,1013204.0,22,2
18-028693,2018-06,6,5,884600.3,1032651.0,22,2
18-028569,2018-06,9,5,883561.5,1027076.0,22,2
18-028559,2018-06,5,5,888424.2,1025288.0,22,3
18-028639,2018-06,6,5,889838.6,1024327.0,22,3
18-028557,2018-06,6,3,904000.0,1010851.0,22,3
18-028656,2018-06,6,5,888212.5,1025308.0,22,3
18-028556,2018-06,3,4,897714.3,1024471.0,22,3
18-028594,2018-06,7,1,896261.1,997737.1,22,3
18-028736,2018-06,6,6,896650.4,1047667.0,22,3
18-028712,2018-06,6,6,895115.1,1048221.0,22,3
18-028570,2018-06,5,2,891821.5,1014089.0,22,3
18-028948,2018-06,7,4,903693.4,1018666.0,22,3
18-028648,2018-06,6,2,890889.6,1013649.0,22,3
18-029180,2018-06,6,3,895708.8,1001342.0,22,3
18-028574,2018-06,6,4,898337.4,1024456.0,22,3
18-028612,2018-06,6,4,905370.4,1020199.0,22,3
18-028719,2018-06,6,3,901147.4,1005388.0,22,3
18-028854,2018-06,6,5,888580.9,1025734.0,22,3
18-028634,2018-06,6,2,888325.8,1013118.0,22,3
18-028628,2018-06,6,4,897742.5,1020861.0,22,3
18-028636,2018-06,6,6,891750.1,1041430.0,22,3
18-028645,2018-06,6,4,899820.9,1020530.0,22,3
18-028588,2018-06,4,3,898820.8,1010401.0,22,3
18-028581,2018-06,7,6,896969.6,1050208.0,22,3
18-028586,2018-06,5,5,891095.4,1021710.0,22,3
18-028585,2018-06,5,6,891660.1,1041192.0,22,3
18-028590,2018-06,6,3,903330.1,1010450.0,23,3
18-028802,2018-06,3,5,889637.8,1034173.0,23,3
18-028605,2018-06,6,2,882403.6,1017876.0,23,3
18-028592,2018-06,9,4,900902.1,1024684.0,23,3
18-028625,2018-06,9,4,900510.3,1017215.0,23,3
18-028608,2018-06,8,5,891455.8,1030369.0,23,3
18-028595,2018-06,3,5,885139.9,1037445.0,23,3
18-028600,2018-06,3,2,888462.6,1008239.0,23,3
18-028599,2018-06,6,2,877645.9,1015593.0,23,3
18-028647,2018-06,6,4,897794.9,1021065.0,23,3
18-028610,2018-06,4,6,895170.8,1040504.0,23,3
18-028615,2018-06,9,2,893431.8,1005761.0,23,3
18-028614,2018-06,3,5,885426.9,1031452.0,23,3
18-028621,2018-06,7,5,882296.1,1034238.0,23,3
18-028616,2018-06,3,5,887847.9,1027750.0,23,3
18-028619,2018-06,3,5,887358.4,1037172.0,23,3
18-028632,2018-06,3,3,901254.9,1005041.0,23,3
18-028622,2018-06,3,2,883438.8,1006850.0,23,3
18-028673,2018-06,6,3,896512.6,1008749.0,23,1
18-028646,2018-06,9,4,895980.2,1018849.0,23,1
18-028703,2018-06,6,5,889917.4,1031601.0,23,1
18-029095,2018-06,5,3,895747.4,1002005.0,23,1
18-028652,2018-06,9,6,892117.3,1035556.0,23,1
18-030487,2018-06,6,5,890770.0,1023230.0,23,1
18-028688,2018-06,6,4,910250.1,1018586.0,23,1
18-028658,2018-06,6,2,885417.5,1004487.0,23,1
18-028654,2018-06,9,6,891049.0,1035207.0,23,1
18-029380,2018-06,6,4,907375.6,1018946.0,23,1
18-028659,2018-06,9,5,887396.8,1020150.0,23,1
18-028710,2018-06,6,2,882843.8,1022114.0,23,1
18-028935,2018-06,6,6,898116.4,1052460.0,23,1
18-028661,2018-06,6,2,886273.4,1012086.0,23,1
18-028704,2018-06,6,4,910422.9,1018661.0,23,1
18-029076,2018-06,6,3,897261.4,1003975.0,23,2
18-028738,2018-06,6,4,907901.1,1016212.0,23,2
18-028754,2018-06,6,2,889728.5,1009955.0,23,2
18-028681,2018-06,6,3,905751.6,1009951.0,23,2
18-028838,2018-06,6,2,890903.8,1014866.0,23,2
18-028701,2018-06,3,5,890481.4,1034935.0,23,2
18-028713,2018-06,6,1,882151.8,992305.2,23,2
18-028721,2018-06,6,4,903448.5,1018878.0,23,2
18-028814,2018-06,5,5,886513.2,1025822.0,23,2
18-028732,2018-06,6,4,906380.6,1019734.0,23,2
18-028884,2018-06,6,3,900433.2,1005946.0,23,2
18-028715,2018-06,6,1,890701.1,995885.1,23,2
18-029721,2018-06,6,4,902099.0,1029127.0,23,2
18-028729,2018-06,6,3,899519.1,1004947.0,23,2
18-029442,2018-06,7,1,879416.3,994526.4,23,2
18-029033,2018-06,5,5,888942.3,1035520.0,23,2
18-028700,2018-06,6,5,891173.4,1021298.0,23,2
18-028709,2018-06,6,6,891984.6,1043591.0,23,2
18-028774,2018-06,6,4,909402.8,1018714.0,23,2
18-028733,2018-06,6,4,908732.9,1017197.0,23,2
18-029070,2018-06,6,5,885425.3,1026401.0,23,2
18-028828,2018-06,6,3,903977.3,1008349.0,23,2
18-028717,2018-06,9,4,908854.8,1020688.0,23,3
18-028724,2018-06,3,3,895126.2,1004110.0,23,3
18-028765,2018-06,6,4,908504.1,1015938.0,23,3
18-028801,2018-06,6,5,888580.9,1025734.0,23,3
18-028750,2018-06,5,1,895912.1,996407.0,23,3
18-028848,2018-06,6,5,887710.9,1023513.0,23,3
18-029185,2018-06,6,6,897914.2,1034663.0,23,3
18-028886,2018-06,6,3,899033.1,1011702.0,23,3
18-028798,2018-06,6,2,877585.7,997225.1,23,3
18-028790,2018-06,6,2,878086.3,1018816.0,23,3
18-028744,2018-06,4,2,890066.3,1017361.0,23,3
18-028852,2018-06,5,1,895949.3,998958.3,23,3
18-028740,2018-06,4,6,890935.1,1033012.0,23,3
18-028803,2018-06,6,6,890120.3,1042712.0,23,3
18-028751,2018-06,9,2,894902.8,1015747.0,23,3
18-028878,2018-06,6,4,908321.2,1014142.0,23,3
18-028800,2018-06,6,3,896982.0,1002107.0,24,3
18-028761,2018-06,4,5,890362.0,1028926.0,24,3
18-028755,2018-06,4,2,877404.6,1027557.0,24,3
18-028817,2018-06,6,5,879272.9,1025215.0,24,3
18-028762,2018-06,4,5,897413.4,1028667.0,24,3
18-028769,2018-06,3,6,897881.4,1036176.0,24,3
18-028768,2018-06,4,4,902355.3,1030716.0,24,3
18-028773,2018-06,6,6,899167.3,1035948.0,24,3
18-028778,2018-06,6,4,909632.1,1019686.0,24,3
18-028775,2018-06,5,3,893585.5,1004337.0,24,3
18-028779,2018-06,9,4,910352.4,1018457.0,24,3
18-028785,2018-06,5,4,901535.1,1020082.0,24,3
18-028788,2018-06,4,1,891346.0,996854.2,24,1
18-029374,2018-06,6,1,892453.9,997520.3,24,1
18-029158,2018-06,7,3,900188.1,1011421.0,24,1
18-028805,2018-06,9,3,898718.5,1004498.0,24,1
18-028807,2018-06,6,4,907779.2,1018012.0,24,1
18-028951,2018-06,5,1,881921.9,999270.2,24,1
18-028818,2018-06,3,4,897494.3,1025430.0,24,1
18-028819,2018-06,6,6,887701.6,1044511.0,24,1
18-029080,2018-06,6,5,887710.9,1023513.0,24,2
18-028855,2018-06,6,4,910837.5,1018943.0,24,2
18-029225,2018-06,6,1,890932.9,1002824.0,24,2
18-028830,2018-06,3,5,888183.1,1034600.0,24,2
18-028840,2018-06,6,2,878653.4,1004650.0,24,2
18-029064,2018-06,6,1,892359.9,998030.0,24,2
18-028954,2018-06,7,4,906353.3,1018998.0,24,2
18-028833,2018-06,6,4,907226.9,1017252.0,24,2
18-029279,2018-06,7,1,888926.1,994030.7,24,2
18-029244,2018-06,6,2,891715.9,1004249.0,24,2
18-028845,2018-06,9,4,906407.7,1017489.0,24,2
18-028880,2018-06,7,4,909309.0,1018339.0,24,2
18-028847,2018-06,6,5,877404.6,1027557.0,24,2
18-028966,2018-06,5,5,882444.8,1027397.0,24,2
18-028953,2018-06,7,2,884142.0,1005938.0,24,2
18-028976,2018-06,6,5,883754.3,1035061.0,24,2
18-029209,2018-06,5,3,894693.4,1002188.0,24,2
18-028857,2018-06,9,6,898387.4,1029513.0,24,2
18-028879,2018-06,6,3,897359.9,1005707.0,24,2
18-028928,2018-06,7,1,894958.6,995895.0,24,2
18-028863,2018-06,6,6,891316.0,1035410.0,24,2
18-028865,2018-06,3,1,891326.6,990734.1,24,2
18-028864,2018-06,4,5,885118.9,1029008.0,24,2
18-029220,2018-06,6,1,885331.8,989511.2,24,2
18-028904,2018-06,5,6,889636.3,1040959.0,24,2
18-028941,2018-06,6,2,874656.3,1001877.0,24,2
18-028974,2018-06,6,2,890912.6,1006621.0,24,2
18-029050,2018-06,7,2,890975.3,1017755.0,24,3
18-028922,2018-06,6,3,896298.9,1009268.0,24,3
18-028929,2018-06,6,4,897864.4,1022481.0,24,3
18-029298,2018-06,6,4,910439.8,1019433.0,24,3
18-029006,2018-06,6,4,910611.3,1018575.0,24,3
18-028924,2018-06,6,2,874582.4,1003474.0,24,3
18-028927,2018-06,7,2,874646.0,1001679.0,24,3
18-029091,2018-06,6,6,893883.3,1036703.0,24,3
18-029555,2018-06,6,5,892805.4,1025884.0,24,3
18-028964,2018-06,6,3,904272.1,1010767.0,24,3
18-028873,2018-06,6,3,893423.6,1002800.0,24,3
18-028973,2018-06,6,1,890961.8,997996.5,24,3
18-029051,2018-06,6,3,901027.6,1014589.0,24,3
18-028937,2018-06,6,5,883884.3,1028532.0,24,3
18-028938,2018-06,6,5,888576.9,1031475.0,24,3
18-029057,2018-06,6,6,887456.6,1043890.0,24,3
18-029046,2018-06,6,2,873411.4,1004611.0,24,3
18-028900,2018-06,8,6,900324.4,1036832.0,24,3
18-028931,2018-06,7,2,892867.3,1011309.0,24,3
18-029073,2018-06,6,1,886233.8,991024.1,24,3
18-029101,2018-06,4,3,895617.1,1001936.0,24,3
18-029022,2018-06,6,1,885543.7,991372.4,24,3
18-028923,2018-06,6,1,885859.3,992178.1,24,3
18-028917,2018-06,6,1,885498.1,991952.7,24,3
18-028896,2018-06,4,3,894762.3,1003026.0,24,3
18-028889,2018-06,4,1,892337.3,998645.4,24,3
18-028915,2018-06,6,1,885488.6,987591.3,24,3
18-028940,2018-06,6,1,885388.6,989697.2,24,3
18-028898,2018-06,4,4,902784.6,1028168.0,24,3
18-028921,2018-06,5,4,907440.4,1018277.0,24,3
18-028932,2018-06,6,1,884403.3,990895.7,24,3
18-028901,2018-06,6,6,895101.4,1036700.0,24,3
18-028897,2018-06,3,6,889006.3,1041319.0,24,3
18-028977,2018-06,6,6,890916.1,1043698.0,24,3
18-029052,2018-06,3,2,891534.1,1017455.0,24,3
18-028902,2018-06,4,6,897528.4,1050303.0,24,3
18-028944,2018-06,6,3,903871.2,1009072.0,25,3
18-029003,2018-06,4,2,891485.6,1017441.0,25,3
18-028905,2018-06,4,6,898471.6,1034126.0,25,3
18-029053,2018-06,6,2,875724.9,1016294.0,25,3
18-028925,2018-06,6,1,885093.0,989688.3,25,3
18-028914,2018-06,6,2,879841.8,1007002.0,25,3
18-028934,2018-06,4,2,899355.3,1004503.0,25,3
18-028919,2018-06,8,5,891432.8,1031696.0,25,3
18-029478,2018-06,5,4,898759.6,1019061.0,25,3
18-029249,2018-06,6,2,875751.1,1015561.0,25,1
18-028950,2018-06,5,5,886215.0,1026083.0,25,1
18-029083,2018-06,6,1,884437.0,998577.5,25,1
18-029261,2018-06,6,6,891332.5,1046317.0,25,1
18-029041,2018-06,6,1,890596.6,992812.2,25,1
18-030443,2018-06,6,4,899825.3,1024601.0,25,1
18-030811,2018-06,6,1,880429.8,996517.6,25,1
18-028957,2018-06,9,6,885440.9,1039480.0,25,1
18-029014,2018-06,4,4,904961.9,1032418.0,25,1
18-029012,2018-06,6,4,909422.4,1021549.0,25,1
18-029829,2018-06,6,5,892745.8,1024083.0,25,1
18-029029,2018-06,1,6,893986.3,1035428.0,25,1
18-028980,2018-06,3,4,899784.3,1020793.0,25,1
18-029021,2018-06,6,5,881307.6,1028828.0,25,2
18-028998,2018-06,6,5,891808.7,1022061.0,25,2
18-029446,2018-06,6,1,888580.9,987988.5,25,2
18-030292,2018-06,5,6,896021.4,1033974.0,25,2
18-030335,2018-06,5,2,887321.8,1017595.0,25,2
18-030270,2018-06,6,2,892726.3,1012915.0,25,2
18-028999,2018-06,3,3,897162.4,1007449.0,25,2
18-028991,2018-06,6,5,888503.4,1026317.0,25,2
18-029001,2018-06,6,3,897916.5,1008451.0,25,2
18-028989,2018-06,9,4,897824.6,1027182.0,25,2
18-029009,2018-06,4,1,892662.8,995580.5,25,2
18-029016,2018-06,4,4,906019.6,1020837.0,25,2
18-029013,2018-06,3,3,899242.4,1009280.0,25,2
18-029432,2018-06,6,1,892855.4,1000823.0,25,2
18-029031,2018-06,4,6,891175.6,1047253.0,25,2
18-029030,2018-06,4,6,887564.6,1043980.0,25,2
18-029081,2018-06,6,6,892815.9,1044474.0,25,2
18-029062,2018-06,6,5,889613.8,1028253.0,25,2
18-029247,2018-06,6,4,905127.7,1026175.0,25,2
18-029048,2018-06,5,6,894719.5,1032574.0,25,2
18-029128,2018-06,7,1,893108.4,1001262.0,25,2
18-029208,2018-06,6,6,891902.0,1037181.0,25,2
18-029143,2018-06,6,5,893334.4,1020880.0,25,2
18-029054,2018-06,6,4,906058.9,1025726.0,25,2
18-029075,2018-06,6,1,892258.5,1002437.0,25,2
18-029109,2018-06,6,4,895487.7,1021686.0,25,2
18-029196,2018-06,5,6,893394.5,1037417.0,25,2
18-029066,2018-06,1,4,907641.5,1022198.0,25,2
18-030228,2018-06,5,2,891938.4,1014749.0,25,2
18-029077,2018-06,3,6,901776.6,1031336.0,25,2
18-029068,2018-06,4,1,891662.4,992216.8,25,2
18-029137,2018-06,6,6,904416.5,1035885.0,25,2
18-029171,2018-06,7,5,887807.4,1022871.0,25,2
18-029234,2018-06,6,6,904014.8,1034912.0,25,2
18-029065,2018-06,6,1,894443.3,993900.8,25,2
18-029100,2018-06,6,4,907301.0,1016358.0,25,3
18-029154,2018-06,7,3,896372.2,1004787.0,25,3
18-029167,2018-06,6,5,886275.4,1035394.0,25,3
18-029140,2018-06,6,2,876274.2,1020765.0,25,3
18-029166,2018-06,6,6,903321.9,1036597.0,25,3
18-030216,2018-06,7,3,898351.1,1002487.0,25,3
18-029165,2018-06,6,3,898667.7,1008581.0,25,3
18-029135,2018-06,7,1,892634.9,1001002.0,25,3
18-029074,2018-06,6,1,890701.1,995885.1,25,3
18-029176,2018-06,6,1,888231.3,999191.3,25,3
18-029086,2018-06,3,5,886534.3,1031322.0,25,3
18-029082,2018-06,4,6,894542.1,1038824.0,25,3
